2003-01-02,0.22837960720062256
2003-01-03,0.2299228012561798
2003-01-06,0.2299228012561798
2003-01-07,0.2291511595249176
2003-01-08,0.22452189028263092
2003-01-09,0.22652789950370789
2003-01-10,0.22714510560035706
2003-01-13,0.22575640678405762
2003-01-14,0.22544774413108826
2003-01-15,0.22267013788223267
2003-01-16,0.22560207545757294
2003-01-17,0.21757790446281433
2003-01-21,0.21634341776371002
2003-01-22,0.214183047413826
2003-01-23,0.21865807473659515
2003-01-24,0.21294860541820526
2003-01-27,0.21804086863994598
2003-01-28,0.224984809756279
2003-01-29,0.2303857058286667
2003-01-30,0.2209726721048355
2003-01-31,0.22158999741077423
2003-02-03,0.22621935606002808
2003-02-04,0.22529341280460358
2003-02-05,0.22297881543636322
2003-02-06,0.22267013788223267
2003-02-07,0.2183493822813034
2003-02-10,0.22143563628196716
2003-02-11,0.22143563628196716
2003-02-12,0.2220529168844223
2003-02-13,0.22436754405498505
2003-02-14,0.2263736128807068
2003-02-18,0.23563222587108612
2003-02-19,0.2291511595249176
2003-02-20,0.22791671752929688
2003-02-21,0.23146581649780273
2003-02-24,0.22745384275913239
2003-02-25,0.23177453875541687
2003-02-26,0.22375036776065826
2003-02-27,0.22930549085140228
2003-02-28,0.23162014782428741
2003-03-03,0.22606490552425385
2003-03-04,0.22467614710330963
2003-03-05,0.22560207545757294
2003-03-06,0.22467614710330963
2003-03-07,0.22421328723430634
2003-03-10,0.22174426913261414
2003-03-11,0.21958395838737488
2003-03-12,0.21942965686321259
2003-03-13,0.22714510560035706
2003-03-14,0.22807101905345917
2003-03-17,0.23162014782428741
2003-03-18,0.23146581649780273
2003-03-19,0.23069432377815247
2003-03-20,0.23007705807685852
2003-03-21,0.23146581649780273
2003-03-24,0.22174426913261414
2003-03-25,0.22452189028263092
2003-03-26,0.2223615050315857
2003-03-27,0.2235960066318512
2003-03-28,0.22483046352863312
2003-03-31,0.2181951254606247
2003-04-01,0.21850377321243286
2003-04-02,0.22529341280460358
2003-04-03,0.22313308715820312
2003-04-04,0.2223615050315857
2003-04-07,0.2235960066318512
2003-04-08,0.22297881543636322
2003-04-09,0.21896666288375854
2003-04-10,0.22174426913261414
2003-04-11,0.20368996262550354
2003-04-14,0.20955371856689453
2003-04-15,0.20662185549736023
2003-04-16,0.2043071687221527
2003-04-17,0.20245547592639923
2003-04-21,0.2027641087770462
2003-04-22,0.2084735780954361
2003-04-23,0.20955371856689453
2003-04-24,0.20739342272281647
2003-04-25,0.2060045599937439
2003-04-28,0.2138744741678238
2003-04-29,0.2169606238603592
2003-04-30,0.21942965686321259
2003-05-01,0.22158999741077423
2003-05-02,0.22297881543636322
2003-05-05,0.2482856661081314
2003-05-06,0.27004358172416687
2003-05-07,0.27235811948776245
2003-05-08,0.2777590751647949
2003-05-09,0.2823883891105652
2003-05-12,0.2864004969596863
2003-05-13,0.2880978584289551
2003-05-14,0.28624603152275085
2003-05-15,0.289023756980896
2003-05-16,0.290103942155838
2003-05-19,0.27930212020874023
2003-05-20,0.2745184898376465
2003-05-21,0.2754444181919098
2003-05-22,0.2814624309539795
2003-05-23,0.2826969623565674
2003-05-27,0.2913385033607483
2003-05-28,0.28207969665527344
2003-05-29,0.27930212020874023
2003-05-30,0.2769874930381775
2003-06-02,0.26927196979522705
2003-06-03,0.2671116292476654
2003-06-04,0.27158650755882263
2003-06-05,0.2722037434577942
2003-06-06,0.2646426260471344
2003-06-09,0.2590874433517456
2003-06-10,0.26510560512542725
2003-06-11,0.26927196979522705
2003-06-12,0.2742099165916443
2003-06-13,0.268809050321579
2003-06-16,0.28192538022994995
2003-06-17,0.2806909680366516
2003-06-18,0.2950418293476105
2003-06-19,0.29535043239593506
2003-06-20,0.2962763011455536
2003-06-23,0.29411596059799194
2003-06-24,0.2897952198982239
2003-06-25,0.29457888007164
2003-06-26,0.2976650893688202
2003-06-27,0.289023756980896
2003-06-30,0.29411596059799194
2003-07-01,0.29457888007164
2003-07-02,0.297356516122818
2003-07-03,0.29519617557525635
2003-07-07,0.3066149950027466
2003-07-08,0.3147936165332794
2003-07-09,0.3069237172603607
2003-07-10,0.30214008688926697
2003-07-11,0.30630654096603394
2003-07-14,0.3070780336856842
2003-07-15,0.30260300636291504
2003-07-16,0.3066149950027466
2003-07-17,0.32250916957855225
2003-07-18,0.3218918740749359
2003-07-21,0.31803402304649353
2003-07-22,0.320965975522995
2003-07-23,0.3208116590976715
2003-07-24,0.31649088859558105
2003-07-25,0.3323848843574524
2003-07-28,0.3238978981971741
2003-07-29,0.3197314441204071
2003-07-30,0.31294184923171997
2003-07-31,0.3252866864204407
2003-08-01,0.31988584995269775
2003-08-04,0.32729271054267883
2003-08-05,0.31448492407798767
2003-08-06,0.30291157960891724
2003-08-07,0.3075410723686218
2003-08-08,0.3030660152435303
2003-08-11,0.30337464809417725
2003-08-12,0.30399182438850403
2003-08-13,0.3113987445831299
2003-08-14,0.30815812945365906
2003-08-15,0.30414605140686035
2003-08-18,0.31386762857437134
2003-08-19,0.3135591149330139
2003-08-20,0.32420656085014343
2003-08-21,0.3345452845096588
2003-08-22,0.3222004771232605
2003-08-25,0.3218918740749359
2003-08-26,0.32482364773750305
2003-08-27,0.331459105014801
2003-08-28,0.3424152135848999
2003-08-29,0.3488961458206177
2003-09-02,0.3525996208190918
2003-09-03,0.3541427552700043
2003-09-04,0.352291077375412
2003-09-05,0.3471987247467041
2003-09-08,0.350902259349823
2003-09-09,0.34519270062446594
2003-09-10,0.3422608971595764
2003-09-11,0.3481246829032898
